"Name","Children Under 6 Years with Elevated Blood Lead Levels (BLL)"
"Description","<g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4""><g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4"">Number</g></g>&nbsp;of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater.&nbsp;"
"Source Notes","New York City Department of Health and Mental Hygiene NYC Tracking Program: Environment and Health Data Portal. [Childhood Lead Exposure; 2005-2018]; retrieved from&nbsp;<a href=""http://a816-dohbesp.nyc.gov/IndicatorPublic/"" target=""_blank"">&nbsp;http://a816-dohbesp.nyc.gov/IndicatorPublic/</a>"
"Notes","Rates are calculated by using the number of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater, divided by the number of children less than 6 years old who were tested for lead poisoning in a given year; expressed as cases per 1,000 tested.<br />
Children can receive more than one test during the calendar year, but are only counted once using the highest confirmed blood lead level during the calendar year.&nbsp;"

Location,Blood Lead Level,TimeFrame,DataFormat,Data,Fips
East New York,10 mcg/dL or greater,2006,Rate,16.1,uhf204
East New York,5 mcg/dL or greater,2006,Rate,153.8,uhf204
Sunset Park,5 mcg/dL or greater,2006,Rate,117.6,uhf205
Sunset Park,10 mcg/dL or greater,2006,Rate,7.7,uhf205
Sunset Park,5 mcg/dL or greater,2005,Rate,126.3,uhf205
Sunset Park,10 mcg/dL or greater,2005,Rate,10.7,uhf205
Sunset Park,10 mcg/dL or greater,2010,Rate,3.9,uhf205
Sunset Park,5 mcg/dL or greater,2009,Rate,55.4,uhf205
Sunset Park,10 mcg/dL or greater,2009,Rate,5.4,uhf205
Sunset Park,5 mcg/dL or greater,2008,Rate,66.8,uhf205
Sunset Park,5 mcg/dL or greater,2007,Rate,98.3,uhf205
Sunset Park,10 mcg/dL or greater,2007,Rate,7,uhf205
Sunset Park,10 mcg/dL or greater,2008,Rate,5.2,uhf205
Sunset Park,5 mcg/dL or greater,2013,Rate,20.3,uhf205
Sunset Park,10 mcg/dL or greater,2013,Rate,2.2,uhf205
Sunset Park,5 mcg/dL or greater,2012,Rate,24.7,uhf205
Sunset Park,10 mcg/dL or greater,2012,Rate,2.6,uhf205
Sunset Park,10 mcg/dL or greater,2011,Rate,3,uhf205
Sunset Park,5 mcg/dL or greater,2010,Rate,40.4,uhf205
Sunset Park,5 mcg/dL or greater,2011,Rate,35.7,uhf205
Sunset Park,5 mcg/dL or greater,2015,Rate,14.5,uhf205
Sunset Park,10 mcg/dL or greater,2015,Rate,2.2,uhf205
Sunset Park,5 mcg/dL or greater,2014,Rate,17.5,uhf205
Sunset Park,10 mcg/dL or greater,2014,Rate,1.9,uhf205
Sunset Park,10 mcg/dL or greater,2017,Rate,2.8,uhf205
Sunset Park,5 mcg/dL or greater,2016,Rate,12.1,uhf205
Sunset Park,10 mcg/dL or greater,2016,Rate,1.7,uhf205
Sunset Park,5 mcg/dL or greater,2017,Rate,10.5,uhf205
Sunset Park,5 mcg/dL or greater,2017,Number,89,uhf205
Sunset Park,5 mcg/dL or greater,2016,Number,111,uhf205
Sunset Park,10 mcg/dL or greater,2017,Number,24,uhf205
Sunset Park,10 mcg/dL or greater,2016,Number,16,uhf205
Sunset Park,5 mcg/dL or greater,2014,Number,161,uhf205
Sunset Park,10 mcg/dL or greater,2014,Number,17,uhf205
Sunset Park,10 mcg/dL or greater,2015,Number,21,uhf205
Sunset Park,5 mcg/dL or greater,2015,Number,139,uhf205
Sunset Park,5 mcg/dL or greater,2013,Number,183,uhf205
Sunset Park,10 mcg/dL or greater,2013,Number,20,uhf205
Sunset Park,5 mcg/dL or greater,2012,Number,225,uhf205
Sunset Park,5 mcg/dL or greater,2008,Number,502,uhf205
Sunset Park,10 mcg/dL or greater,2009,Number,42,uhf205
Sunset Park,5 mcg/dL or greater,2009,Number,432,uhf205
Sunset Park,10 mcg/dL or greater,2010,Number,34,uhf205
Sunset Park,5 mcg/dL or greater,2010,Number,348,uhf205
Sunset Park,10 mcg/dL or greater,2011,Number,28,uhf205
Sunset Park,5 mcg/dL or greater,2011,Number,332,uhf205
Sunset Park,10 mcg/dL or greater,2012,Number,24,uhf205
Sunset Park,5 mcg/dL or greater,2005,Number,852,uhf205
Sunset Park,10 mcg/dL or greater,2005,Number,72,uhf205
Sunset Park,5 mcg/dL or greater,2006,Number,737,uhf205
Sunset Park,10 mcg/dL or greater,2006,Number,48,uhf205
Sunset Park,5 mcg/dL or greater,2007,Number,662,uhf205
Sunset Park,10 mcg/dL or greater,2007,Number,47,uhf205
Sunset Park,10 mcg/dL or greater,2008,Number,39,uhf205
Borough Park,10 mcg/dL or greater,2008,Number,152,uhf206
Borough Park,10 mcg/dL or greater,2007,Number,138,uhf206
Borough Park,5 mcg/dL or greater,2007,Number,1566,uhf206
Borough Park,10 mcg/dL or greater,2006,Number,157,uhf206
Borough Park,5 mcg/dL or greater,2006,Number,1660,uhf206
Borough Park,10 mcg/dL or greater,2005,Number,156,uhf206
Borough Park,5 mcg/dL or greater,2005,Number,1537,uhf206
Borough Park,10 mcg/dL or greater,2012,Number,102,uhf206
Borough Park,5 mcg/dL or greater,2011,Number,1061,uhf206
Borough Park,10 mcg/dL or greater,2011,Number,121,uhf206
Borough Park,5 mcg/dL or greater,2010,Number,1152,uhf206
Borough Park,10 mcg/dL or greater,2010,Number,136,uhf206
Borough Park,5 mcg/dL or greater,2009,Number,1223,uhf206
Borough Park,10 mcg/dL or greater,2009,Number,137,uhf206
Borough Park,5 mcg/dL or greater,2008,Number,1302,uhf206
Borough Park,5 mcg/dL or greater,2012,Number,887,uhf206
Borough Park,10 mcg/dL or greater,2013,Number,76,uhf206
Borough Park,5 mcg/dL or greater,2013,Number,780,uhf206
Borough Park,5 mcg/dL or greater,2015,Number,591,uhf206
Borough Park,10 mcg/dL or greater,2015,Number,85,uhf206
Borough Park,10 mcg/dL or greater,2014,Number,101,uhf206
Borough Park,5 mcg/dL or greater,2014,Number,702,uhf206
Borough Park,10 mcg/dL or greater,2016,Number,86,uhf206
Borough Park,10 mcg/dL or greater,2017,Number,71,uhf206
Borough Park,5 mcg/dL or greater,2016,Number,575,uhf206
Borough Park,5 mcg/dL or greater,2017,Number,531,uhf206
Borough Park,5 mcg/dL or greater,2017,Rate,32.5,uhf206
Borough Park,10 mcg/dL or greater,2016,Rate,5.2,uhf206
Borough Park,5 mcg/dL or greater,2016,Rate,35,uhf206
Borough Park,10 mcg/dL or greater,2017,Rate,4.3,uhf206
Borough Park,10 mcg/dL or greater,2014,Rate,5.9,uhf206
Borough Park,5 mcg/dL or greater,2014,Rate,41.1,uhf206
Borough Park,10 mcg/dL or greater,2015,Rate,5,uhf206
Borough Park,5 mcg/dL or greater,2015,Rate,34.8,uhf206
Borough Park,5 mcg/dL or greater,2011,Rate,62.4,uhf206
Borough Park,5 mcg/dL or greater,2010,Rate,73,uhf206
Borough Park,10 mcg/dL or greater,2011,Rate,7.1,uhf206
Borough Park,10 mcg/dL or greater,2012,Rate,6,uhf206
Borough Park,5 mcg/dL or greater,2012,Rate,52.6,uhf206
Borough Park,10 mcg/dL or greater,2013,Rate,4.5,uhf206
Borough Park,5 mcg/dL or greater,2013,Rate,45.8,uhf206
Borough Park,10 mcg/dL or greater,2008,Rate,11.3,uhf206
Borough Park,10 mcg/dL or greater,2007,Rate,11.5,uhf206
Borough Park,5 mcg/dL or greater,2007,Rate,130.2,uhf206
Borough Park,5 mcg/dL or greater,2008,Rate,96.8,uhf206
Borough Park,10 mcg/dL or greater,2009,Rate,9.6,uhf206
Borough Park,5 mcg/dL or greater,2009,Rate,85.3,uhf206
Borough Park,10 mcg/dL or greater,2010,Rate,8.6,uhf206
Borough Park,10 mcg/dL or greater,2005,Rate,13,uhf206
Borough Park,5 mcg/dL or greater,2005,Rate,127.9,uhf206
Borough Park,10 mcg/dL or greater,2006,Rate,13.2,uhf206
Borough Park,5 mcg/dL or greater,2006,Rate,139.9,uhf206
East Flatbush - Flatbush,5 mcg/dL or greater,2006,Rate,153,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2006,Rate,12.5,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2005,Rate,150,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2005,Rate,12.7,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2010,Rate,5.6,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2009,Rate,56.9,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2009,Rate,5.7,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2008,Rate,79.1,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2007,Rate,135.7,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2007,Rate,10.2,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2008,Rate,6.8,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2013,Rate,30.2,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2013,Rate,3.4,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2012,Rate,33.6,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2012,Rate,2.6,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2011,Rate,4.7,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2010,Rate,54,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2011,Rate,46.1,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2015,Rate,23,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2015,Rate,3.2,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2014,Rate,25,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2014,Rate,3.1,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2017,Rate,3,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2016,Rate,22.1,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2016,Rate,3.5,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2017,Rate,17.9,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2017,Number,183,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2016,Number,236,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2017,Number,31,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2016,Number,37,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2014,Number,304,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2014,Number,38,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2015,Number,37,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2015,Number,264,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2013,Number,387,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2013,Number,43,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2012,Number,450,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2008,Number,1094,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2009,Number,80,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2009,Number,799,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2010,Number,81,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2010,Number,788,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2011,Number,69,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2011,Number,670,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2012,Number,35,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2005,Number,2214,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2005,Number,187,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2006,Number,2121,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2006,Number,173,uhf207
East Flatbush - Flatbush,5 mcg/dL or greater,2007,Number,1852,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2007,Number,139,uhf207
East Flatbush - Flatbush,10 mcg/dL or greater,2008,Number,94,uhf207
Canarsie - Flatlands,10 mcg/dL or greater,2008,Number,25,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2007,Number,35,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2007,Number,628,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2006,Number,46,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2006,Number,700,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2005,Number,46,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2005,Number,701,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2012,Number,13,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2011,Number,192,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2011,Number,11,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2010,Number,262,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2010,Number,25,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2009,Number,272,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2009,Number,23,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2008,Number,392,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2012,Number,129,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2013,Number,9,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2013,Number,120,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2015,Number,84,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2015,Number,13,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2014,Number,8,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2014,Number,97,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2016,Number,6,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2017,Number,11,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2016,Number,88,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2017,Number,80,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2017,Rate,11.7,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2016,Rate,0.9,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2016,Rate,12.8,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2017,Rate,1.6,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2014,Rate,1.1,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2014,Rate,13.3,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2015,Rate,1.8,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2015,Rate,11.7,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2011,Rate,24.2,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2010,Rate,32.8,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2011,Rate,1.4,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2012,Rate,1.7,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2012,Rate,17.4,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2013,Rate,1.2,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2013,Rate,16.4,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2008,Rate,3.4,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2007,Rate,4.8,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2007,Rate,86,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2008,Rate,52.7,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2009,Rate,3.1,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2009,Rate,36.1,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2010,Rate,3.1,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2005,Rate,6.2,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2005,Rate,94.9,uhf208
Canarsie - Flatlands,10 mcg/dL or greater,2006,Rate,6.2,uhf208
Canarsie - Flatlands,5 mcg/dL or greater,2006,Rate,94.2,uhf208
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2006,Rate,85.2,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2006,Rate,6.8,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2005,Rate,84.3,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2005,Rate,8.8,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2010,Rate,7.3,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2009,Rate,42.3,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2009,Rate,5.1,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2008,Rate,50.7,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2007,Rate,70.2,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2007,Rate,5.6,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2008,Rate,6.5,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2013,Rate,22.7,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2013,Rate,3.9,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2012,Rate,23.5,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2012,Rate,4.9,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2011,Rate,5,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2010,Rate,40.1,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2011,Rate,34.2,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2015,Rate,18.9,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2015,Rate,4.8,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2014,Rate,22.8,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2014,Rate,4.8,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2017,Rate,4.3,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2016,Rate,17.2,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2016,Rate,4.3,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2017,Rate,17.6,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2017,Number,136,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2016,Number,131,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2017,Number,33,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2016,Number,33,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2014,Number,167,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2014,Number,35,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2015,Number,37,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2015,Number,147,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2013,Number,169,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2013,Number,29,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2012,Number,163,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2008,Number,327,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2009,Number,34,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2009,Number,281,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2010,Number,52,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2010,Number,284,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2011,Number,35,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2011,Number,241,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2012,Number,34,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2005,Number,500,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2005,Number,52,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2006,Number,530,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2006,Number,42,uhf209
Bensonhurst - Bay Ridge,5 mcg/dL or greater,2007,Number,437,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2007,Number,35,uhf209
Bensonhurst - Bay Ridge,10 mcg/dL or greater,2008,Number,42,uhf209
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2008,Number,66,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2007,Number,71,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2007,Number,863,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2006,Number,72,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2006,Number,919,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2005,Number,79,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2005,Number,1035,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2012,Number,36,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2011,Number,452,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2011,Number,60,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2010,Number,518,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2010,Number,54,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2009,Number,608,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2009,Number,59,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2008,Number,597,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2012,Number,374,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2013,Number,36,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2013,Number,327,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2015,Number,223,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2015,Number,58,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2014,Number,42,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2014,Number,262,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2016,Number,60,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2017,Number,43,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2016,Number,246,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2017,Number,205,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2017,Rate,18.1,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2016,Rate,5.4,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2016,Rate,22.2,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2017,Rate,3.8,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2014,Rate,3.9,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2014,Rate,24.6,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2015,Rate,5.2,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2015,Rate,20,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2011,Rate,41.1,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2010,Rate,49.5,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2011,Rate,5.5,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2012,Rate,3.4,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2012,Rate,35.6,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2013,Rate,3.3,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2013,Rate,30.2,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2008,Rate,7,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2007,Rate,7.8,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2007,Rate,95.3,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2008,Rate,63.7,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2009,Rate,6,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2009,Rate,62,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2010,Rate,5.2,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2005,Rate,8.8,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2005,Rate,115.7,uhf210
Coney Island - Sheepshead Bay,10 mcg/dL or greater,2006,Rate,7.9,uhf210
Coney Island - Sheepshead Bay,5 mcg/dL or greater,2006,Rate,101.4,uhf210
Williamsburg - Bushwick,5 mcg/dL or greater,2006,Rate,158.5,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2006,Rate,13.4,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2005,Rate,178.3,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2005,Rate,15.3,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2010,Rate,7.1,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2009,Rate,64.5,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2009,Rate,7.5,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2008,Rate,79.4,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2007,Rate,125.8,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2007,Rate,9.8,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2008,Rate,7.2,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2013,Rate,29.7,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2013,Rate,3.5,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2012,Rate,37.2,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2012,Rate,4.5,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2011,Rate,5.4,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2010,Rate,57.7,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2011,Rate,44,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2015,Rate,21.7,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2015,Rate,3.7,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2014,Rate,27.3,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2014,Rate,4,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2017,Rate,3.3,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2016,Rate,21.2,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2016,Rate,4,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2017,Rate,21.8,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2017,Number,177,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2016,Number,179,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2017,Number,27,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2016,Number,34,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2014,Number,271,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2014,Number,40,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2015,Number,34,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2015,Number,200,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2013,Number,315,uhf211
